CustomerID,FullName,Gender,Age,Geography,TenureYears,EstimatedAnnualIncome,CreditScore,IsActiveMember,Exited,BranchID
102381,Customer_102381,Male,30,Germany,5,47672.53,680,1,0,3.0
102382,Customer_102382,Female,43,UK,2,27012.06,643,1,0,1.0
102383,Customer_102383,Female,56,UK,14,56082.75,682,0,0,1.0
102384,Customer_102384,Male,56,UK,3,92713.28,653,1,0,1.0
102385,Customer_102385,Female,37,UK,3,21105.12,696,1,0,1.0
102386,Customer_102386,Female,49,Germany,4,51749.62,669,1,0,3.0
102387,Customer_102387,Male,47,Spain,7,53529.32,630,1,0,4.0
102388,Customer_102388,Female,36,UK,2,53255.05,503,1,0,1.0
102389,Customer_102389,Male,49,Germany,2,87964.87,695,1,0,3.0
102390,Customer_102390,Female,64,UK,6,104991.33,627,1,0,1.0
102391,Customer_102391,Male,48,France,3,37811.07,713,1,0,2.0
102392,Customer_102392,Male,49,Germany,3,56860.32,691,1,0,3.0
102393,Customer_102393,Male,50,UK,14,43622.57,629,1,0,1.0
102394,Customer_102394,Male,24,UK,9,31601.92,732,1,0,1.0
102395,Customer_102395,Female,48,France,0,47443.33,670,0,0,2.0
102396,Customer_102396,Male,30,Spain,1,56817.5,667,0,0,4.0
102397,Customer_102397,Male,35,UK,13,46306.74,645,0,1,1.0
102398,Customer_102398,Male,68,UK,4,28251.26,781,1,0,1.0
102399,Customer_102399,Female,39,UK,2,34092.16,602,1,1,1.0
102400,Customer_102400,Female,33,France,10,34209.77,631,0,0,2.0
102401,Customer_102401,Male,56,France,13,28748.05,562,1,1,2.0
102402,Customer_102402,Male,31,Germany,6,48364.32,710,1,0,3.0
102403,Customer_102403,Male,37,Germany,11,50694.63,611,1,0,3.0
102404,Customer_102404,Female,57,Spain,6,65264.78,620,0,0,4.0
102405,Customer_102405,Female,43,Germany,1,28552.36,616,1,0,3.0
102406,Customer_102406,Female,23,UK,12,32388.53,660,1,0,1.0
102407,Customer_102407,Female,49,France,14,84540.09,561,1,0,2.0
102408,Customer_102408,Male,37,UK,15,39003.31,487,1,0,1.0
102409,Customer_102409,Female,60,UK,1,42573.35,689,1,0,1.0
102410,Customer_102410,Male,35,Spain,9,38817.57,496,0,0,4.0
102411,Customer_102411,Male,55,Germany,9,69932.71,719,0,0,3.0
102412,Customer_102412,Male,63,Spain,1,71163.75,772,1,0,4.0
102413,Customer_102413,Male,32,France,15,69311.67,643,1,0,2.0
102414,Customer_102414,Female,40,France,1,42505.14,752,1,0,2.0
102415,Customer_102415,Male,47,France,4,28362.66,653,1,0,2.0
102416,Customer_102416,Female,32,UK,15,99884.6,775,0,0,1.0
102417,Customer_102417,Female,45,UK,8,61744.73,621,0,0,1.0
102418,Customer_102418,Female,39,France,10,34198.2,478,1,0,2.0
102419,Customer_102419,Female,39,UK,7,79709.45,649,0,0,1.0
102420,Customer_102420,Male,43,Spain,12,33004.56,783,1,0,4.0
102421,Customer_102421,Male,43,UK,1,79240.39,695,1,0,1.0
102422,Customer_102422,Male,44,UK,10,81687.23,616,0,0,1.0
102423,Customer_102423,Male,35,Germany,1,27743.52,680,1,0,3.0
102424,Customer_102424,Female,35,UK,2,54568.72,728,1,0,1.0
102425,Customer_102425,Male,41,Spain,8,59719.31,649,0,0,4.0
102426,Customer_102426,Male,41,Germany,7,136234.65,850,1,0,3.0
102427,Customer_102427,Male,37,UK,2,30073.19,616,1,0,1.0
102428,Customer_102428,Male,46,Germany,12,80023.0,730,1,0,3.0
102429,Customer_102429,Female,20,France,4,42329.12,712,1,0,2.0
102430,Customer_102430,Male,33,Germany,13,24024.06,603,1,0,3.0
102431,Customer_102431,Female,39,Germany,0,39792.38,623,1,1,3.0
102432,Customer_102432,Female,32,Germany,3,42046.61,731,1,0,3.0
102433,Customer_102433,Female,62,France,4,26080.01,666,1,0,2.0
102434,Customer_102434,Male,42,UK,9,48334.6,680,1,1,1.0
102435,Customer_102435,Female,44,Germany,6,64630.33,532,0,0,3.0
102436,Customer_102436,Male,36,Spain,2,46752.13,704,1,0,4.0
102437,Customer_102437,Male,42,France,9,32912.08,677,1,1,2.0
102438,Customer_102438,Female,27,Germany,15,39285.57,650,0,0,3.0
102439,Customer_102439,Female,40,France,2,41914.22,682,1,1,2.0
102440,Customer_102440,Male,31,Germany,4,46314.93,624,1,1,3.0
102441,Customer_102441,Female,39,Spain,7,69206.41,611,1,0,4.0
102442,Customer_102442,Male,18,UK,11,47467.37,637,1,0,1.0
102443,Customer_102443,Female,28,UK,2,22341.73,620,0,0,1.0
102444,Customer_102444,Female,60,France,3,32610.2,819,1,0,2.0
102445,Customer_102445,Female,52,France,3,45257.98,723,0,0,2.0
102446,Customer_102446,Female,58,France,9,69652.99,582,1,0,2.0
102447,Customer_102447,Female,59,UK,1,75316.6,808,1,0,1.0
102448,Customer_102448,Female,50,France,10,93342.73,623,1,0,2.0
102449,Customer_102449,Female,37,France,6,44542.6,657,1,0,2.0
102450,Customer_102450,Female,30,France,5,59214.04,722,1,0,2.0
102451,Customer_102451,Male,56,Germany,13,21827.31,507,0,0,3.0
102452,Customer_102452,Female,43,Germany,13,50963.84,637,1,0,3.0
102453,Customer_102453,Male,72,France,12,25888.55,612,0,1,2.0
102454,Customer_102454,Female,38,Germany,14,40834.49,670,0,0,3.0
102455,Customer_102455,Male,66,France,3,164201.92,683,1,0,2.0
102456,Customer_102456,Male,40,France,13,48147.49,649,0,1,2.0
102457,Customer_102457,Female,58,France,2,28472.93,646,1,0,2.0
102458,Customer_102458,Male,62,UK,5,50459.68,735,1,0,1.0
102459,Customer_102459,Male,30,UK,8,33280.97,678,1,0,1.0
102460,Customer_102460,Female,36,France,11,27257.67,658,1,0,2.0
102461,Customer_102461,Male,30,Spain,9,108210.93,666,1,0,4.0
102462,Customer_102462,Male,27,Germany,8,67879.56,793,1,0,3.0
102463,Customer_102463,Male,50,UK,6,49065.74,668,0,0,1.0
102464,Customer_102464,Male,40,France,9,35210.67,616,1,0,2.0
102465,Customer_102465,Male,43,UK,7,36518.33,512,0,1,1.0
102466,Customer_102466,Male,49,Germany,7,84081.49,547,1,0,3.0
102467,Customer_102467,Male,20,Germany,9,48213.04,620,1,0,3.0
102468,Customer_102468,Male,57,France,9,16000.0,647,1,0,2.0
102469,Customer_102469,Male,38,France,5,124847.37,613,1,1,2.0
102470,Customer_102470,Female,48,UK,2,45606.38,681,1,0,1.0
102471,Customer_102471,Female,49,France,4,49017.91,612,0,1,2.0
102472,Customer_102472,Male,58,Spain,6,68489.63,586,1,0,4.0
102473,Customer_102473,Male,41,Germany,2,51785.02,701,1,1,3.0
102474,Customer_102474,Female,18,France,2,58778.64,758,1,0,2.0
102475,Customer_102475,Female,43,UK,15,34708.83,572,1,0,1.0
102476,Customer_102476,Male,44,UK,4,24149.45,673,0,0,1.0
102477,Customer_102477,Male,30,UK,11,47644.84,512,1,0,1.0
102478,Customer_102478,Male,44,UK,2,79989.57,544,0,1,1.0
102479,Customer_102479,Female,38,UK,15,31379.61,611,1,0,1.0
102480,Customer_102480,Female,26,Spain,3,30267.02,740,1,0,4.0
102481,Customer_102481,Female,50,France,6,72757.23,597,1,1,2.0
102482,Customer_102482,Male,35,UK,12,34189.18,594,1,0,1.0
102483,Customer_102483,Male,37,UK,3,,658,0,0,1.0
102484,Customer_102484,Male,36,UK,8,35507.88,658,1,1,1.0
102485,Customer_102485,Male,57,Germany,12,40789.64,596,1,0,3.0
102486,Customer_102486,Male,42,UK,0,20687.56,804,1,0,1.0
102487,Customer_102487,Female,43,Germany,0,32949.19,635,0,1,3.0
102488,Customer_102488,Male,37,Germany,12,46587.64,664,1,0,3.0
102489,Customer_102489,Female,48,UK,4,46438.4,625,1,0,1.0
102490,Customer_102490,Male,58,France,14,70722.69,688,1,0,2.0
102491,Customer_102491,Male,50,Spain,14,96100.65,748,1,0,4.0
102492,Customer_102492,Female,50,France,14,82954.08,780,1,0,2.0
102493,Customer_102493,Female,49,UK,15,63387.28,598,0,0,1.0
102494,Customer_102494,Male,25,Spain,13,39280.93,738,1,0,4.0
102495,Customer_102495,Female,31,Spain,6,31730.82,696,0,0,4.0
102496,Customer_102496,Male,40,France,15,42339.27,728,0,0,2.0
102497,Customer_102497,Male,33,France,5,54662.62,648,1,0,2.0
102498,Customer_102498,Male,29,UK,9,60797.07,641,1,0,1.0
102499,Customer_102499,Male,20,Germany,0,55593.05,725,1,0,3.0
102500,Customer_102500,Female,26,France,15,39771.11,727,0,0,2.0
100171,Customer_100171,Female,54,UK,15,48072.4,680,1,1,1.0
102226,Customer_102226,Male,40,UK,12,34661.37,774,1,0,1.0
102451,Customer_102451,Male,56,Germany,13,21827.31,507,0,0,3.0
100998,Customer_100998,Female,36,UK,8,58365.4,697,1,0,1.0
100241,Customer_100241,Male,50,Germany,12,50076.58,695,1,0,3.0
100433,Customer_100433,Female,30,Germany,1,54070.9,792,1,0,3.0
